@RELATION TrainingData.arff

@ATTRIBUTE Aluminium numeric
@ATTRIBUTE Krzem numeric
@ATTRIBUTE Magnez numeric
@ATTRIBUTE Miedz numeric
@ATTRIBUTE Cynk numeric
@ATTRIBUTE Cyna numeric
@ATTRIBUTE Nikiel numeric
@ATTRIBUTE Zelazo numeric
@ATTRIBUTE Olow numeric
@ATTRIBUTE TemperaturaWytapiania numeric
@ATTRIBUTE CzasWytapiania numeric
@ATTRIBUTE TemperaturaStudzenia numeric
@ATTRIBUTE CzasPodgrzewania numeric
@ATTRIBUTE TemperaturaStudzenia2 numeric
@ATTRIBUTE CzasPodgrzewania2 numeric
@ATTRIBUTE StopieńUszlachetniania numeric
@ATTRIBUTE Jakość numeric

@DATA
80,20,0,0,0,0,0,0,0,1421,57,1044,9,382,39,5,55
80,20,0,0,0,0,0,0,0,866,49,667,17,239,31,1,11
80,20,0,0,0,0,0,0,0,1194,46,669,5,391,13,3,37
80,20,0,0,0,0,0,0,0,894,63,592,9,283,11,2,12
80,20,0,0,0,0,0,0,0,1536,57,1159,9,485,34,2,52
80,20,0,0,0,0,0,0,0,928,46,659,19,296,37,1,18
80,20,0,0,0,0,0,0,0,1311,45,731,17,398,35,2,45
80,20,0,0,0,0,0,0,0,1487,40,1094,10,385,10,5,50
80,20,0,0,0,0,0,0,0,1018,30,740,7,420,32,4,14
80,20,0,0,0,0,0,0,0,889,40,526,19,297,19,2,12
80,20,0,0,0,0,0,0,0,1536,51,1116,9,661,25,4,69
80,20,0,0,0,0,0,0,0,715,46,429,8,235,23,2,2
80,20,0,0,0,0,0,0,0,924,55,598,8,256,28,3,20
80,20,0,0,0,0,0,0,0,1190,67,908,24,416,17,2,20
80,20,0,0,0,0,0,0,0,1021,47,729,5,368,18,1,25
80,20,0,0,0,0,0,0,0,1374,49,994,16,371,29,2,64
80,20,0,0,0,0,0,0,0,1439,31,1088,11,522,13,2,26
80,20,0,0,0,0,0,0,0,1471,46,1045,24,486,17,1,61
80,20,0,0,0,0,0,0,0,1226,64,734,15,367,37,1,27
80,20,0,0,0,0,0,0,0,811,43,584,11,218,12,2,7
80,20,0,0,0,0,0,0,0,1525,39,922,24,470,25,1,45
80,20,0,0,0,0,0,0,0,1472,61,827,20,533,30,4,45
80,20,0,0,0,0,0,0,0,890,69,603,15,249,31,1,6
80,20,0,0,0,0,0,0,0,1551,66,873,12,514,14,4,37
80,20,0,0,0,0,0,0,0,1647,53,1101,24,642,19,1,72
80,20,0,0,0,0,0,0,0,1518,52,849,8,532,19,4,61
80,20,0,0,0,0,0,0,0,1202,65,699,20,467,20,2,24
80,20,0,0,0,0,0,0,0,1212,68,808,6,464,31,2,24
80,20,0,0,0,0,0,0,0,938,50,547,9,266,35,3,22
80,20,0,0,0,0,0,0,0,930,34,714,7,350,16,2,9
80,20,0,0,0,0,0,0,0,1146,30,660,9,300,29,4,18
80,20,0,0,0,0,0,0,0,1124,48,762,15,451,13,3,45
80,20,0,0,0,0,0,0,0,1593,50,883,17,413,28,2,63
80,20,0,0,0,0,0,0,0,1118,31,641,11,302,27,2,15
80,20,0,0,0,0,0,0,0,1075,65,611,15,349,30,2,19
80,20,0,0,0,0,0,0,0,765,67,453,17,217,16,2,2
80,20,0,0,0,0,0,0,0,841,69,519,18,213,32,5,11
80,20,0,0,0,0,0,0,0,1480,68,926,17,523,29,4,40
80,20,0,0,0,0,0,0,0,1457,37,877,7,515,13,2,40
80,20,0,0,0,0,0,0,0,838,38,510,8,302,38,2,7
80,20,0,0,0,0,0,0,0,1171,35,903,5,416,36,4,24
80,20,0,0,0,0,0,0,0,953,61,523,20,360,14,2,13
80,20,0,0,0,0,0,0,0,773,40,587,18,274,32,1,0
80,20,0,0,0,0,0,0,0,939,43,509,21,329,22,3,16
80,20,0,0,0,0,0,0,0,1208,68,926,24,470,27,1,17
80,20,0,0,0,0,0,0,0,710,54,432,13,223,31,4,6
80,20,0,0,0,0,0,0,0,1364,35,798,21,431,13,3,35
80,20,0,0,0,0,0,0,0,1539,38,878,18,491,39,2,42
80,20,0,0,0,0,0,0,0,771,61,526,19,288,15,3,5
80,20,0,0,0,0,0,0,0,1432,63,1013,6,599,24,3,41
80,20,0,0,0,0,0,0,0,1106,31,735,18,392,15,5,25
80,20,0,0,0,0,0,0,0,782,47,544,23,250,14,1,4
80,20,0,0,0,0,0,0,0,839,63,503,22,226,24,3,9
80,20,0,0,0,0,0,0,0,985,36,642,7,380,15,4,20
80,20,0,0,0,0,0,0,0,969,43,685,7,327,21,4,25
80,20,0,0,0,0,0,0,0,1514,34,968,21,535,30,1,38
80,20,0,0,0,0,0,0,0,934,42,652,13,298,33,1,17
80,20,0,0,0,0,0,0,0,1587,38,1237,14,590,32,1,39
80,20,0,0,0,0,0,0,0,1224,57,728,11,430,35,2,40
80,20,0,0,0,0,0,0,0,1603,39,1099,9,542,17,1,54
80,20,0,0,0,0,0,0,0,893,63,559,13,234,34,3,13
80,20,0,0,0,0,0,0,0,744,32,465,19,286,37,2,2
80,20,0,0,0,0,0,0,0,1549,48,937,18,577,15,3,69
80,20,0,0,0,0,0,0,0,1066,43,757,5,311,16,1,25
80,20,0,0,0,0,0,0,0,1255,59,768,19,454,16,1,38
80,20,0,0,0,0,0,0,0,894,39,636,5,235,18,1,9
80,20,0,0,0,0,0,0,0,913,59,642,18,279,28,5,21
80,20,0,0,0,0,0,0,0,1240,43,847,12,372,39,2,45
80,20,0,0,0,0,0,0,0,1571,56,1203,8,637,35,2,48
80,20,0,0,0,0,0,0,0,1676,32,1169,8,673,35,1,32
80,20,0,0,0,0,0,0,0,1473,39,1004,19,420,12,2,50
80,20,0,0,0,0,0,0,0,1479,49,1119,11,456,13,1,61
80,20,0,0,0,0,0,0,0,1339,38,758,15,503,19,3,39
80,20,0,0,0,0,0,0,0,801,63,484,16,260,13,1,2
80,20,0,0,0,0,0,0,0,1122,68,743,21,461,23,3,22
80,20,0,0,0,0,0,0,0,1483,62,1154,17,526,23,3,42
80,20,0,0,0,0,0,0,0,899,63,608,23,266,39,2,11
80,20,0,0,0,0,0,0,0,1149,34,894,10,312,15,5,24
80,20,0,0,0,0,0,0,0,1090,58,656,9,357,36,2,28
80,20,0,0,0,0,0,0,0,1134,60,732,11,299,31,3,33
80,20,0,0,0,0,0,0,0,1155,33,877,22,442,13,5,23
80,20,0,0,0,0,0,0,0,1405,56,937,22,496,37,1,61
80,20,0,0,0,0,0,0,0,806,36,524,18,313,33,3,6
80,20,0,0,0,0,0,0,0,1315,69,779,24,506,24,1,21
80,20,0,0,0,0,0,0,0,789,60,597,23,229,20,3,6
80,20,0,0,0,0,0,0,0,956,33,737,9,332,15,2,10
80,20,0,0,0,0,0,0,0,974,49,682,10,348,14,3,29
80,20,0,0,0,0,0,0,0,974,59,689,21,383,29,5,24
80,20,0,0,0,0,0,0,0,1106,68,678,12,426,17,2,18
80,20,0,0,0,0,0,0,0,953,43,567,10,324,39,4,22
80,20,0,0,0,0,0,0,0,732,46,414,8,272,18,1,0
80,20,0,0,0,0,0,0,0,1254,62,864,12,314,19,4,40
80,20,0,0,0,0,0,0,0,725,56,544,7,251,29,5,8
80,20,0,0,0,0,0,0,0,1212,53,656,12,361,25,5,44
80,20,0,0,0,0,0,0,0,1174,49,880,22,436,14,2,39
80,20,0,0,0,0,0,0,0,855,61,538,21,229,25,3,12
80,20,0,0,0,0,0,0,0,926,49,529,18,302,20,3,21
80,20,0,0,0,0,0,0,0,1679,36,1030,23,674,17,4,45
80,20,0,0,0,0,0,0,0,782,40,458,12,228,16,1,1
80,20,0,0,0,0,0,0,0,767,66,450,6,222,26,2,2
80,20,0,0,0,0,0,0,0,1598,63,960,23,579,20,5,49
80,20,0,0,0,0,0,0,0,886,48,564,24,261,16,1,15
80,20,0,0,0,0,0,0,0,1384,32,853,16,362,38,1,28
80,20,0,0,0,0,0,0,0,1570,45,1013,19,428,22,1,65
80,20,0,0,0,0,0,0,0,908,37,526,6,255,14,4,14
80,20,0,0,0,0,0,0,0,925,58,683,10,293,22,2,16
80,20,0,0,0,0,0,0,0,1147,65,729,5,422,35,3,25
80,20,0,0,0,0,0,0,0,1384,35,1012,14,441,23,1,36
80,20,0,0,0,0,0,0,0,1385,46,1017,15,424,19,5,66
80,20,0,0,0,0,0,0,0,1387,68,777,19,461,10,5,32
80,20,0,0,0,0,0,0,0,1488,38,1055,11,627,33,4,47
80,20,0,0,0,0,0,0,0,1079,44,724,16,416,29,2,34
80,20,0,0,0,0,0,0,0,825,31,634,16,214,29,4,7
80,20,0,0,0,0,0,0,0,1239,52,954,16,348,16,3,45
80,20,0,0,0,0,0,0,0,1621,41,1259,9,709,33,3,43
80,20,0,0,0,0,0,0,0,1674,32,1008,10,505,10,2,34
80,20,0,0,0,0,0,0,0,953,44,615,16,326,16,3,24
80,20,0,0,0,0,0,0,0,1325,39,996,22,549,24,4,39
80,20,0,0,0,0,0,0,0,1587,60,992,9,639,30,4,56
80,20,0,0,0,0,0,0,0,1213,60,726,16,306,32,4,36
80,20,0,0,0,0,0,0,0,874,47,481,6,284,27,3,13
80,20,0,0,0,0,0,0,0,1097,30,797,6,456,28,3,16
80,20,0,0,0,0,0,0,0,1219,35,842,21,427,38,1,27
80,20,0,0,0,0,0,0,0,1655,45,915,12,573,37,5,62
80,20,0,0,0,0,0,0,0,1388,59,979,15,458,20,3,59
80,20,0,0,0,0,0,0,0,1253,39,825,12,443,15,4,45
80,20,0,0,0,0,0,0,0,1612,54,1001,12,487,19,5,75
80,20,0,0,0,0,0,0,0,1422,32,868,22,533,33,2,31
80,20,0,0,0,0,0,0,0,1672,63,939,7,474,12,4,41
80,20,0,0,0,0,0,0,0,911,50,648,8,374,39,1,18
80,20,0,0,0,0,0,0,0,848,53,512,12,252,12,1,10
80,20,0,0,0,0,0,0,0,1632,44,1142,11,618,36,2,64
80,20,0,0,0,0,0,0,0,1142,62,900,24,379,38,4,25
80,20,0,0,0,0,0,0,0,937,46,603,5,327,30,3,22
80,20,0,0,0,0,0,0,0,712,36,513,8,197,25,2,2
80,20,0,0,0,0,0,0,0,1086,69,781,20,340,35,2,16
80,20,0,0,0,0,0,0,0,1331,52,977,14,492,25,2,59
80,20,0,0,0,0,0,0,0,1414,56,1005,7,598,38,4,55
80,20,0,0,0,0,0,0,0,1566,60,1017,14,419,28,1,56
80,20,0,0,0,0,0,0,0,1374,63,1014,7,354,19,3,37
80,20,0,0,0,0,0,0,0,1515,59,1174,15,435,12,1,44
80,20,0,0,0,0,0,0,0,1108,64,719,16,292,15,2,24
80,20,0,0,0,0,0,0,0,953,43,528,9,341,10,3,17
80,20,0,0,0,0,0,0,0,1598,45,1235,21,526,13,4,58
80,20,0,0,0,0,0,0,0,1600,52,890,18,449,21,4,64
80,20,0,0,0,0,0,0,0,1351,48,931,23,435,17,2,65
80,20,0,0,0,0,0,0,0,1385,35,801,9,467,27,1,32
80,20,0,0,0,0,0,0,0,1347,67,747,14,345,28,3,27
80,20,0,0,0,0,0,0,0,1657,57,1047,11,636,20,2,62
80,20,0,0,0,0,0,0,0,821,65,471,22,272,17,5,10
80,20,0,0,0,0,0,0,0,1672,39,1162,24,692,35,2,49
80,20,0,0,0,0,0,0,0,1215,55,781,18,468,37,3,47
80,20,0,0,0,0,0,0,0,1629,31,923,14,615,36,4,32
80,20,0,0,0,0,0,0,0,1209,35,818,23,424,14,5,36
80,20,0,0,0,0,0,0,0,785,68,594,14,330,26,4,6
80,20,0,0,0,0,0,0,0,1220,32,956,12,441,24,1,17
80,20,0,0,0,0,0,0,0,1553,42,1160,14,561,11,4,58
80,20,0,0,0,0,0,0,0,1260,57,785,6,423,39,3,44
80,20,0,0,0,0,0,0,0,1655,43,1131,5,555,33,4,68
80,20,0,0,0,0,0,0,0,1447,56,1138,14,436,15,2,49
80,20,0,0,0,0,0,0,0,1287,49,830,21,378,34,3,61
80,20,0,0,0,0,0,0,0,1484,54,969,20,438,30,2,69
80,20,0,0,0,0,0,0,0,1160,60,707,7,346,28,1,28
80,20,0,0,0,0,0,0,0,1464,69,1001,17,595,39,3,34
80,20,0,0,0,0,0,0,0,1076,57,678,5,319,37,4,31
80,20,0,0,0,0,0,0,0,1503,32,839,19,564,19,2,28
80,20,0,0,0,0,0,0,0,1174,45,791,21,330,29,3,46
80,20,0,0,0,0,0,0,0,1248,62,849,6,420,32,1,36
80,20,0,0,0,0,0,0,0,1176,45,907,22,503,38,1,28
80,20,0,0,0,0,0,0,0,1320,47,994,11,366,26,2,49
80,20,0,0,0,0,0,0,0,1182,50,915,16,438,23,1,40
80,20,0,0,0,0,0,0,0,1597,37,1194,6,567,14,1,37
80,20,0,0,0,0,0,0,0,1339,43,953,19,453,12,1,49
80,20,0,0,0,0,0,0,0,1075,42,806,14,387,35,3,28
80,20,0,0,0,0,0,0,0,1345,30,1029,20,579,15,3,22
80,20,0,0,0,0,0,0,0,773,65,536,14,237,29,3,4
80,20,0,0,0,0,0,0,0,1531,43,868,8,413,16,4,52
80,20,0,0,0,0,0,0,0,972,55,725,20,303,24,4,24
80,20,0,0,0,0,0,0,0,805,31,468,21,234,18,5,8
80,20,0,0,0,0,0,0,0,1233,53,942,20,512,19,3,40
80,20,0,0,0,0,0,0,0,811,32,533,5,302,38,2,3
80,20,0,0,0,0,0,0,0,927,44,619,14,272,32,3,22
80,20,0,0,0,0,0,0,0,982,63,662,6,391,39,2,17
80,20,0,0,0,0,0,0,0,1272,49,796,23,352,16,1,51
80,20,0,0,0,0,0,0,0,768,41,494,17,205,37,2,3
80,20,0,0,0,0,0,0,0,1308,31,869,24,406,30,2,28
80,20,0,0,0,0,0,0,0,1165,37,641,21,444,39,4,26
80,20,0,0,0,0,0,0,0,1027,43,609,13,354,10,3,26
80,20,0,0,0,0,0,0,0,1258,34,864,22,332,19,2,29
80,20,0,0,0,0,0,0,0,705,54,441,6,232,15,2,2
80,20,0,0,0,0,0,0,0,1589,51,1257,21,435,36,3,57
80,20,0,0,0,0,0,0,0,1661,67,900,11,627,32,1,28
80,20,0,0,0,0,0,0,0,1675,68,1016,5,511,13,1,30
80,20,0,0,0,0,0,0,0,1084,67,737,5,443,28,5,24
80,20,0,0,0,0,0,0,0,1167,50,765,15,311,39,2,50
80,20,0,0,0,0,0,0,0,1427,33,880,13,438,19,5,42
80,20,0,0,0,0,0,0,0,1019,43,626,23,313,11,1,21
80,20,0,0,0,0,0,0,0,895,56,562,15,265,31,1,15
80,20,0,0,0,0,0,0,0,1144,50,683,16,400,24,1,43
80,20,0,0,0,0,0,0,0,1360,68,955,5,565,35,4,32
80,20,0,0,0,0,0,0,0,1677,54,1226,10,423,36,3,63
80,20,0,0,0,0,0,0,0,1575,67,883,9,581,32,2,30
80,20,0,0,0,0,0,0,0,1245,45,948,8,408,31,4,43
80,20,0,0,0,0,0,0,0,1150,33,709,19,447,16,5,27
80,20,0,0,0,0,0,0,0,1364,34,782,11,490,15,3,33
80,20,0,0,0,0,0,0,0,941,30,541,12,310,18,2,8
80,20,0,0,0,0,0,0,0,803,34,492,24,261,25,3,7
80,20,0,0,0,0,0,0,0,1601,68,1018,15,427,12,1,34
80,20,0,0,0,0,0,0,0,1536,64,886,13,454,28,4,44
80,20,0,0,0,0,0,0,0,952,53,639,11,359,11,5,29
80,20,0,0,0,0,0,0,0,1092,31,657,17,304,39,2,15
80,20,0,0,0,0,0,0,0,1578,55,962,18,587,36,2,62
80,20,0,0,0,0,0,0,0,1122,37,831,10,383,17,2,24
80,20,0,0,0,0,0,0,0,1267,69,703,8,382,38,2,19
80,20,0,0,0,0,0,0,0,734,63,556,5,230,16,5,8
80,20,0,0,0,0,0,0,0,1324,69,817,22,521,30,3,27
80,20,0,0,0,0,0,0,0,822,64,618,6,228,36,1,3
80,20,0,0,0,0,0,0,0,1120,61,678,22,387,22,3,28
80,20,0,0,0,0,0,0,0,1090,58,766,12,381,11,3,33
80,20,0,0,0,0,0,0,0,1053,51,687,21,340,29,2,37
80,20,0,0,0,0,0,0,0,1153,31,832,24,315,37,1,15
80,20,0,0,0,0,0,0,0,1575,67,940,8,434,19,5,39
80,20,0,0,0,0,0,0,0,1283,51,953,12,515,13,2,50
80,20,0,0,0,0,0,0,0,1384,35,851,18,533,16,2,36
80,20,0,0,0,0,0,0,0,1273,58,921,14,411,34,2,44
80,20,0,0,0,0,0,0,0,936,38,628,9,293,20,3,17
80,20,0,0,0,0,0,0,0,738,52,409,22,238,21,4,6
80,20,0,0,0,0,0,0,0,1283,52,791,17,401,32,2,55
80,20,0,0,0,0,0,0,0,1283,58,964,10,458,13,2,38
80,20,0,0,0,0,0,0,0,1223,59,819,8,325,17,3,41
80,20,0,0,0,0,0,0,0,903,69,619,21,278,32,5,14
80,20,0,0,0,0,0,0,0,998,42,752,8,287,16,3,21
80,20,0,0,0,0,0,0,0,943,51,622,16,338,39,2,26
80,20,0,0,0,0,0,0,0,1603,39,1133,22,403,39,1,44
80,20,0,0,0,0,0,0,0,1421,67,924,5,479,21,5,43
80,20,0,0,0,0,0,0,0,1282,31,951,14,501,13,3,25
80,20,0,0,0,0,0,0,0,1541,51,1150,23,590,28,3,65
80,20,0,0,0,0,0,0,0,1282,56,870,17,360,11,1,48
80,20,0,0,0,0,0,0,0,962,45,585,12,321,34,1,20
80,20,0,0,0,0,0,0,0,1643,44,912,23,566,32,3,54
80,20,0,0,0,0,0,0,0,722,63,393,21,242,12,4,6
80,20,0,0,0,0,0,0,0,887,31,669,24,345,13,5,12
80,20,0,0,0,0,0,0,0,1144,64,830,6,432,23,1,21
80,20,0,0,0,0,0,0,0,1537,46,859,14,489,20,3,60
80,20,0,0,0,0,0,0,0,1666,36,981,6,588,39,2,40
80,20,0,0,0,0,0,0,0,1649,38,989,6,413,21,3,45
80,20,0,0,0,0,0,0,0,1329,36,906,11,376,32,4,43
80,20,0,0,0,0,0,0,0,756,49,459,21,200,25,1,2
80,20,0,0,0,0,0,0,0,809,65,638,22,353,39,1,1
80,20,0,0,0,0,0,0,0,797,58,459,17,281,19,1,3
80,20,0,0,0,0,0,0,0,1413,39,893,6,428,39,3,49
80,20,0,0,0,0,0,0,0,1215,58,739,7,419,38,5,43
80,20,0,0,0,0,0,0,0,874,44,654,21,298,20,4,16
80,20,0,0,0,0,0,0,0,910,45,629,17,255,30,2,18
80,20,0,0,0,0,0,0,0,1254,62,679,21,320,34,2,26
80,20,0,0,0,0,0,0,0,949,61,548,20,264,37,2,14
80,20,0,0,0,0,0,0,0,1288,42,1002,17,459,19,4,42
80,20,0,0,0,0,0,0,0,1386,42,1055,13,453,18,4,52
80,20,0,0,0,0,0,0,0,1609,44,915,16,524,18,1,56
80,20,0,0,0,0,0,0,0,1567,51,1033,20,582,31,4,85
80,20,0,0,0,0,0,0,0,1577,32,1042,22,396,14,3,37
80,20,0,0,0,0,0,0,0,1100,61,835,13,321,19,3,25
80,20,0,0,0,0,0,0,0,1158,34,698,19,438,22,2,22
80,20,0,0,0,0,0,0,0,771,69,555,17,213,21,5,8
80,20,0,0,0,0,0,0,0,1219,38,781,13,334,11,1,32
80,20,0,0,0,0,0,0,0,1162,47,846,21,458,25,1,37
80,20,0,0,0,0,0,0,0,1431,39,1083,15,599,16,3,43
80,20,0,0,0,0,0,0,0,965,67,694,16,282,28,3,14
80,20,0,0,0,0,0,0,0,1097,52,826,11,377,36,5,40
80,20,0,0,0,0,0,0,0,1514,43,840,23,562,25,2,47
80,20,0,0,0,0,0,0,0,1141,56,867,6,457,31,4,32
80,20,0,0,0,0,0,0,0,1039,35,781,16,360,21,1,15
80,20,0,0,0,0,0,0,0,962,37,690,22,318,12,5,20
80,20,0,0,0,0,0,0,0,1209,48,916,14,487,32,1,40
80,20,0,0,0,0,0,0,0,1114,47,769,15,295,19,3,43
80,20,0,0,0,0,0,0,0,1004,47,682,16,253,28,1,26
80,20,0,0,0,0,0,0,0,905,48,568,10,365,17,4,22
80,20,0,0,0,0,0,0,0,1092,68,840,19,448,19,1,12
80,20,0,0,0,0,0,0,0,1017,49,767,13,324,31,3,30
80,20,0,0,0,0,0,0,0,1510,30,1150,22,552,27,3,27
80,20,0,0,0,0,0,0,0,1606,54,928,12,628,21,1,58
80,20,0,0,0,0,0,0,0,939,49,675,12,385,35,2,21
80,20,0,0,0,0,0,0,0,1305,64,752,19,363,21,1,28
80,20,0,0,0,0,0,0,0,1569,30,1078,20,418,26,4,36
80,20,0,0,0,0,0,0,0,1057,54,803,7,433,26,1,22
80,20,0,0,0,0,0,0,0,1368,46,1056,11,451,25,1,50
80,20,0,0,0,0,0,0,0,963,49,602,22,345,34,1,23
80,20,0,0,0,0,0,0,0,1114,44,674,15,294,21,5,39
80,20,0,0,0,0,0,0,0,1162,61,732,14,324,32,3,33
80,20,0,0,0,0,0,0,0,912,36,656,16,239,10,4,15
80,20,0,0,0,0,0,0,0,788,56,610,15,207,25,2,6
80,20,0,0,0,0,0,0,0,1116,48,627,15,309,15,5,39
80,20,0,0,0,0,0,0,0,1171,65,661,20,438,17,3,23
80,20,0,0,0,0,0,0,0,1549,34,1150,8,473,24,5,41
80,20,0,0,0,0,0,0,0,1470,47,1019,7,550,36,5,71
80,20,0,0,0,0,0,0,0,844,41,657,18,351,38,4,11
80,20,0,0,0,0,0,0,0,875,45,489,11,325,35,4,15
80,20,0,0,0,0,0,0,0,1590,32,865,7,555,24,5,34
80,20,0,0,0,0,0,0,0,1681,36,1274,23,501,27,4,43
80,20,0,0,0,0,0,0,0,1167,41,663,21,319,31,2,28
80,20,0,0,0,0,0,0,0,1547,39,1131,22,396,21,1,42
80,20,0,0,0,0,0,0,0,1520,37,1031,13,614,26,1,46
80,20,0,0,0,0,0,0,0,1462,41,1021,24,421,14,1,49
80,20,0,0,0,0,0,0,0,981,30,609,17,343,38,3,13
80,20,0,0,0,0,0,0,0,1453,45,839,13,549,26,4,59
80,20,0,0,0,0,0,0,0,1105,37,655,17,298,34,3,25
80,20,0,0,0,0,0,0,0,1657,30,1053,12,674,36,3,32
80,20,0,0,0,0,0,0,0,1507,69,1059,7,528,14,2,31
80,20,0,0,0,0,0,0,0,1041,63,687,12,384,34,3,24
80,20,0,0,0,0,0,0,0,1404,43,762,15,537,13,1,44
80,20,0,0,0,0,0,0,0,943,67,694,15,329,27,5,17
80,20,0,0,0,0,0,0,0,923,59,573,7,369,16,5,19
80,20,0,0,0,0,0,0,0,1034,61,697,9,362,33,5,31
80,20,0,0,0,0,0,0,0,1482,62,1126,20,486,19,2,41
80,20,0,0,0,0,0,0,0,1217,33,715,8,397,10,5,28
80,20,0,0,0,0,0,0,0,711,42,462,19,284,17,5,8
80,20,0,0,0,0,0,0,0,765,49,543,24,235,29,4,8
80,20,0,0,0,0,0,0,0,1548,35,870,24,543,33,5,40
80,20,0,0,0,0,0,0,0,893,63,593,5,273,25,5,18
80,20,0,0,0,0,0,0,0,1176,37,733,12,412,29,1,29
80,20,0,0,0,0,0,0,0,1523,64,997,12,443,26,5,54
80,20,0,0,0,0,0,0,0,1606,31,1266,19,657,22,3,26
80,20,0,0,0,0,0,0,0,825,34,643,13,304,34,2,4
80,20,0,0,0,0,0,0,0,1018,33,788,17,277,31,2,13
80,20,0,0,0,0,0,0,0,764,51,460,22,202,30,4,8
80,20,0,0,0,0,0,0,0,1463,46,1065,16,602,38,1,57
80,20,0,0,0,0,0,0,0,1540,37,1122,14,534,29,5,53
80,20,0,0,0,0,0,0,0,903,33,522,17,232,20,2,8
80,20,0,0,0,0,0,0,0,915,43,533,14,235,18,3,16
80,20,0,0,0,0,0,0,0,1457,61,941,8,375,23,3,51
80,20,0,0,0,0,0,0,0,903,64,495,11,267,31,4,13
80,20,0,0,0,0,0,0,0,1571,69,870,19,420,28,1,23
80,20,0,0,0,0,0,0,0,875,65,559,10,332,36,3,11
80,20,0,0,0,0,0,0,0,1526,41,1166,24,407,36,2,43
80,20,0,0,0,0,0,0,0,867,60,667,23,252,16,4,13
80,20,0,0,0,0,0,0,0,1447,40,862,13,563,33,3,48
80,20,0,0,0,0,0,0,0,828,67,462,17,257,33,3,6
80,20,0,0,0,0,0,0,0,1166,49,683,11,442,27,2,41
80,20,0,0,0,0,0,0,0,1502,35,977,10,590,35,5,48
80,20,0,0,0,0,0,0,0,1379,59,861,11,487,35,4,54
80,20,0,0,0,0,0,0,0,1224,43,705,22,457,28,3,38
80,20,0,0,0,0,0,0,0,1149,55,751,6,313,33,1,36
80,20,0,0,0,0,0,0,0,714,37,451,24,238,19,4,6
80,20,0,0,0,0,0,0,0,1464,58,1130,22,565,35,5,49
80,20,0,0,0,0,0,0,0,908,41,656,13,289,11,4,18
80,20,0,0,0,0,0,0,0,1492,30,1079,17,401,39,1,25
80,20,0,0,0,0,0,0,0,724,39,458,24,251,30,2,2
80,20,0,0,0,0,0,0,0,1044,58,675,5,289,28,1,24
80,20,0,0,0,0,0,0,0,1313,49,809,6,474,22,4,62
80,20,0,0,0,0,0,0,0,875,48,654,23,293,19,4,17
80,20,0,0,0,0,0,0,0,1170,37,912,14,512,30,4,25
80,20,0,0,0,0,0,0,0,1144,60,657,6,400,16,2,27
80,20,0,0,0,0,0,0,0,1578,48,873,19,432,31,2,57
80,20,0,0,0,0,0,0,0,1502,39,1099,10,579,18,5,51
80,20,0,0,0,0,0,0,0,717,40,463,13,229,24,3,4
80,20,0,0,0,0,0,0,0,865,49,518,6,328,11,1,11
80,20,0,0,0,0,0,0,0,1378,32,811,6,535,23,2,27
80,20,0,0,0,0,0,0,0,1364,45,794,6,431,12,5,53
80,20,0,0,0,0,0,0,0,1212,58,812,21,463,15,5,47
80,20,0,0,0,0,0,0,0,1139,50,856,8,407,20,3,40
80,20,0,0,0,0,0,0,0,1335,68,804,21,391,31,4,31
80,20,0,0,0,0,0,0,0,1551,34,1156,12,439,28,4,39
80,20,0,0,0,0,0,0,0,1056,61,799,17,284,39,4,24
80,20,0,0,0,0,0,0,0,791,36,567,5,237,33,5,9
80,20,0,0,0,0,0,0,0,1066,38,603,18,361,16,1,19
80,20,0,0,0,0,0,0,0,1568,66,1008,22,492,32,1,40
80,20,0,0,0,0,0,0,0,814,36,468,11,285,33,1,2
80,20,0,0,0,0,0,0,0,715,38,410,17,193,14,4,6
80,20,0,0,0,0,0,0,0,1608,60,1228,7,453,36,2,43
80,20,0,0,0,0,0,0,0,1490,33,854,10,540,29,1,29
80,20,0,0,0,0,0,0,0,1541,40,964,7,436,21,4,54
80,20,0,0,0,0,0,0,0,1343,32,809,20,352,30,3,29
80,20,0,0,0,0,0,0,0,1453,64,907,14,370,16,5,46
80,20,0,0,0,0,0,0,0,984,67,656,5,293,10,3,16
80,20,0,0,0,0,0,0,0,1622,52,920,13,451,29,5,69
80,20,0,0,0,0,0,0,0,873,32,658,12,248,14,5,12
80,20,0,0,0,0,0,0,0,1411,55,789,15,383,33,1,49
80,20,0,0,0,0,0,0,0,876,60,615,10,293,24,4,15
80,20,0,0,0,0,0,0,0,1480,44,868,11,581,38,3,53
80,20,0,0,0,0,0,0,0,1563,66,1045,12,611,14,3,44
80,20,0,0,0,0,0,0,0,1135,50,832,15,286,10,4,44
80,20,0,0,0,0,0,0,0,714,49,432,24,208,24,2,2
80,20,0,0,0,0,0,0,0,797,63,551,23,274,11,4,8
80,20,0,0,0,0,0,0,0,1546,36,870,19,586,15,4,39
80,20,0,0,0,0,0,0,0,847,41,612,8,251,20,4,14
80,20,0,0,0,0,0,0,0,1379,56,1042,8,530,31,5,54
80,20,0,0,0,0,0,0,0,806,68,437,12,303,18,5,8
80,20,0,0,0,0,0,0,0,1317,68,894,11,330,13,4,31
80,20,0,0,0,0,0,0,0,1182,46,822,10,455,17,1,40
80,20,0,0,0,0,0,0,0,1260,59,829,20,406,19,2,47
